id,loan_pred,loan_prob
86413,0,0.0091
86414,0,0.0147
86415,0,0.036
86416,0,0.0838
86417,1,0.9158
86418,0,0.0316
86419,0,0.0098
86420,0,0.0176
86421,1,0.9828
86422,0,0.0122
86423,0,0.0025
86424,0,0.1625
86425,0,0.3503
86426,0,0.19
86427,0,0.2576
86428,0,0.0111
86429,0,0.0009
86430,0,0.1121
86431,0,0.0264
86432,0,0.0061
86433,0,0.0254
86434,0,0.0084
86435,0,0.1157
86436,0,0.0835
86437,0,0.0081
86438,0,0.0414
86439,1,0.9377
86440,0,0.0316
86441,0,0.0282
86442,0,0.0117
86443,0,0.0005
86444,0,0.0415
86445,0,0.0861
86446,0,0.0787
86447,0,0.0059
86448,0,0.159
86449,1,0.9795
86450,0,0.3329
86451,0,0.0062
86452,0,0.0082
86453,0,0.0017
86454,0,0.0096
86455,0,0.0053
86456,0,0.1411
86457,0,0.0178
86458,0,0.0386
86459,0,0.1177
86460,0,0.0168
86461,0,0.0508
86462,0,0.0398
86463,0,0.0252
86464,0,0.011
86465,0,0.047
86466,0,0.0106
86467,0,0.1481
86468,0,0.0089
86469,1,0.8969
86470,0,0.0496
86471,0,0.0454
86472,1,0.9937
86473,0,0.0283
86474,0,0.0262
86475,0,0.0064
86476,0,0.0244
86477,0,0.0614
86478,0,0.0277
86479,0,0.2235
86480,1,0.9439
86481,0,0.0233
86482,0,0.0432
86483,0,0.045
86484,0,0.0577
86485,0,0.0175
86486,0,0.0301
86487,0,0.0107
86488,0,0.0081
86489,0,0.0138
86490,0,0.0036
86491,0,0.0215
86492,0,0.0304
86493,0,0.0312
86494,0,0.0253
86495,0,0.008
86496,0,0.0589
86497,0,0.1293
86498,1,0.971
86499,0,0.0145
86500,0,0.0239
86501,0,0.0052
86502,0,0.0059
86503,0,0.0026
86504,0,0.0338
86505,0,0.0117
86506,1,0.9295
86507,0,0.0175
86508,0,0.0285
86509,0,0.0056
86510,0,0.0182
86511,0,0.0107
86512,0,0.024
86513,0,0.0571
86514,0,0.0051
86515,0,0.0248
86516,0,0.0655
86517,0,0.0083
86518,1,0.9378
86519,0,0.0878
86520,0,0.0146
86521,0,0.0345
86522,1,0.9919
86523,1,0.8568
86524,0,0.0064
86525,0,0.0111
86526,1,0.8383
86527,0,0.0494
86528,0,0.0427
86529,0,0.0209
86530,0,0.0378
86531,0,0.0125
86532,0,0.0086
86533,0,0.0245
86534,0,0.0485
86535,0,0.0264
86536,0,0.0945
86537,0,0.004
86538,0,0.012
86539,0,0.0174
86540,0,0.0243
86541,0,0.015
86542,0,0.0347
86543,0,0.1078
86544,0,0.0567
86545,0,0.0246
86546,0,0.0041
86547,0,0.0704
86548,0,0.0246
86549,0,0.0897
86550,1,0.9906
86551,0,0.0618
86552,0,0.0115
86553,0,0.0105
86554,0,0.0389
86555,0,0.0038
86556,0,0.0108
86557,0,0.0131
86558,1,0.9926
86559,0,0.0146
86560,0,0.0236
86561,0,0.1252
86562,0,0.016
86563,0,0.2007
86564,0,0.0016
86565,0,0.0147
86566,0,0.0212
86567,0,0.0836
86568,0,0.1565
86569,0,0.0143
86570,0,0.0131
86571,0,0.0143
86572,0,0.0072
86573,1,0.9639
86574,1,0.6676
86575,0,0.0275
86576,0,0.0085
86577,0,0.0574
86578,0,0.0473
86579,0,0.0145
86580,1,0.9197
86581,0,0.0723
86582,0,0.025
86583,0,0.0139
86584,0,0.0608
86585,0,0.1148
86586,0,0.0172
86587,0,0.004
86588,0,0.041
86589,0,0.0634
86590,0,0.005
86591,0,0.0931
86592,0,0.0317
86593,0,0.0783
86594,0,0.0165
86595,0,0.0178
86596,0,0.0075
86597,1,0.8087
86598,0,0.0586
86599,0,0.0057
86600,0,0.0202
86601,0,0.2592
86602,1,0.953
86603,0,0.0062
86604,0,0.0193
86605,0,0.0137
86606,0,0.0383
86607,0,0.0291
86608,0,0.1141
86609,0,0.0348
86610,0,0.1144
86611,0,0.0518
86612,0,0.0126
86613,0,0.0059
86614,0,0.0367
86615,0,0.0193
86616,0,0.0046
86617,0,0.0146
86618,0,0.0368
86619,0,0.0118
86620,0,0.004
86621,0,0.1264
86622,0,0.0019
86623,0,0.0796
86624,0,0.0514
86625,0,0.1061
86626,0,0.017
86627,0,0.0658
86628,0,0.0036
86629,0,0.0194
86630,1,0.9786
86631,0,0.1042
86632,0,0.2189
86633,0,0.0116
86634,0,0.1747
86635,0,0.0111
86636,0,0.3614
86637,0,0.0103
86638,0,0.0299
86639,0,0.0072
86640,0,0.032
86641,0,0.0657
86642,1,0.8251
86643,0,0.0037
86644,0,0.0244
86645,0,0.0574
86646,0,0.0858
86647,0,0.0166
86648,0,0.0643
86649,0,0.0218
86650,0,0.3451
86651,0,0.062
86652,0,0.0142
86653,0,0.2593
86654,0,0.0622
86655,0,0.0246
86656,0,0.0096
86657,0,0.0086
86658,0,0.0088
86659,0,0.0293
86660,0,0.0303
86661,0,0.4492
86662,0,0.0016
86663,0,0.0374
86664,0,0.0276
86665,0,0.3976
86666,1,0.9426
86667,0,0.0673
86668,0,0.04
86669,0,0.0045
86670,0,0.0526
86671,0,0.0485
86672,0,0.0088
86673,0,0.011
86674,0,0.026
86675,0,0.0028
86676,0,0.0852
86677,0,0.0155
86678,0,0.0232
86679,0,0.0033
86680,0,0.0388
86681,0,0.0092
86682,0,0.0188
86683,0,0.0231
86684,0,0.0102
86685,0,0.0039
86686,0,0.0429
86687,0,0.0094
86688,0,0.1253
86689,0,0.011
86690,0,0.0203
86691,0,0.0132
86692,0,0.1158
86693,1,0.935
86694,0,0.0249
86695,1,0.9782
86696,0,0.0133
86697,1,0.9203
86698,0,0.0163
86699,1,0.983
86700,0,0.4804
86701,1,0.706
86702,0,0.0156
86703,0,0.2412
86704,0,0.0398
86705,0,0.0417
86706,0,0.0136
86707,1,0.9818
86708,0,0.0062
86709,0,0.0438
86710,0,0.0028
86711,0,0.0114
86712,0,0.0169
86713,0,0.0058
86714,0,0.0194
86715,0,0.0651
86716,0,0.0655
86717,0,0.0117
86718,1,0.599
86719,0,0.0287
86720,0,0.0227
86721,0,0.0094
86722,0,0.0168
86723,0,0.002
86724,0,0.0498
86725,0,0.0275
86726,1,0.9855
86727,0,0.0726
86728,0,0.0288
86729,0,0.0068
86730,0,0.2564
86731,0,0.0147
86732,0,0.0223
86733,0,0.0043
86734,0,0.0738
86735,1,0.8855
86736,1,0.941
86737,0,0.0195
86738,0,0.0074
86739,0,0.0347
86740,0,0.0018
86741,0,0.0189
86742,0,0.0083
86743,0,0.0089
86744,0,0.0349
86745,0,0.0085
86746,0,0.4963
86747,0,0.0112
86748,0,0.0102
86749,1,0.9225
86750,0,0.0096
86751,0,0.0249
86752,0,0.0101
86753,0,0.0333
86754,0,0.0122
86755,0,0.0209
86756,0,0.0104
86757,1,0.9946
86758,0,0.0179
86759,1,0.7688
86760,0,0.0025
86761,0,0.0212
86762,0,0.0207
86763,0,0.0236
86764,0,0.0185
86765,0,0.0197
86766,0,0.0606
86767,0,0.0998
86768,0,0.0624
86769,1,0.9983
86770,1,0.9749
86771,0,0.0037
86772,0,0.1555
86773,0,0.0347
86774,0,0.0274
86775,0,0.003
86776,0,0.2577
86777,0,0.009
86778,0,0.0071
86779,0,0.1776
86780,0,0.0028
86781,0,0.003
86782,0,0.0129
86783,0,0.0299
86784,0,0.0081
86785,0,0.0231
86786,1,0.9818
86787,0,0.0189
86788,0,0.0688
86789,0,0.0197
86790,0,0.3284
86791,0,0.0383
86792,0,0.014
86793,0,0.024
86794,0,0.1062
86795,0,0.0056
86796,0,0.0634
86797,0,0.0547
86798,0,0.0204
86799,0,0.413
86800,0,0.0679
86801,0,0.0245
86802,0,0.1162
86803,0,0.0889
86804,0,0.0492
86805,1,0.8215
86806,0,0.0017
86807,1,0.9532
86808,1,0.7033
86809,0,0.0284
86810,0,0.0111
86811,1,0.9565
86812,0,0.0638
86813,1,0.9955
86814,0,0.0688
86815,0,0.0156
86816,0,0.0673
86817,0,0.1613
86818,0,0.0132
86819,0,0.0246
86820,0,0.0111
86821,1,0.9708
86822,0,0.0574
86823,1,0.9472
86824,0,0.0058
86825,0,0.0286
86826,0,0.0079
86827,0,0.0184
86828,0,0.0178
86829,1,0.9824
86830,0,0.0254
86831,0,0.0059
86832,0,0.0628
86833,0,0.0221
86834,0,0.0179
86835,0,0.0466
86836,0,0.0348
86837,0,0.0155
86838,0,0.0157
86839,0,0.057
86840,0,0.0086
86841,0,0.0033
86842,0,0.0149
86843,0,0.0158
86844,1,0.9205
86845,0,0.0252
86846,0,0.1047
86847,0,0.0712
86848,1,0.7594
86849,0,0.0717
86850,0,0.0011
86851,1,0.9527
86852,0,0.0489
86853,0,0.04
86854,0,0.0089
86855,0,0.477
86856,0,0.0202
86857,0,0.0142
86858,0,0.0066
86859,0,0.0971
86860,0,0.0041
86861,0,0.0203
86862,0,0.0897
86863,0,0.0124
86864,0,0.019
86865,0,0.0107
86866,0,0.0135
86867,0,0.0862
86868,0,0.0285
86869,0,0.0582
86870,0,0.0569
86871,0,0.0338
86872,0,0.0457
86873,0,0.0444
86874,0,0.0145
86875,0,0.0484
86876,0,0.0738
86877,0,0.0562
86878,0,0.0166
86879,0,0.0465
86880,0,0.0157
86881,0,0.1604
86882,0,0.0123
86883,0,0.0068
86884,0,0.0608
86885,0,0.0406
86886,0,0.0146
86887,0,0.0028
86888,0,0.0129
86889,0,0.029
86890,0,0.0202
86891,0,0.1083
86892,0,0.0235
86893,0,0.0086
86894,0,0.0258
86895,0,0.0015
86896,0,0.0077
86897,0,0.3125
86898,1,0.9847
86899,0,0.026
86900,0,0.1631
86901,0,0.1847
86902,0,0.0056
86903,0,0.0131
86904,0,0.0062
86905,0,0.0252
86906,0,0.0265
86907,0,0.019
86908,0,0.0183
86909,0,0.0037
86910,0,0.0044
86911,0,0.0103
86912,0,0.0172
86913,0,0.0187
86914,0,0.0128
86915,0,0.0028
86916,0,0.0118
86917,1,0.9333
86918,0,0.0141
86919,0,0.0232
86920,0,0.0226
86921,0,0.0442
86922,0,0.0173
86923,0,0.0212
86924,0,0.0084
86925,0,0.0195
86926,1,0.6005
86927,0,0.0065
86928,0,0.0116
86929,0,0.0088
86930,1,0.9472
86931,0,0.0216
86932,1,0.9479
86933,0,0.046
86934,0,0.0442
86935,0,0.0133
86936,0,0.1861
86937,0,0.0561
86938,0,0.084
86939,0,0.0086
86940,0,0.0079
86941,0,0.1124
86942,0,0.025
86943,0,0.0114
86944,0,0.0484
86945,0,0.16
86946,0,0.0048
86947,0,0.0627
86948,0,0.0138
86949,0,0.0408
86950,0,0.0238
86951,0,0.0457
86952,1,0.9889
86953,0,0.0112
86954,0,0.0317
86955,1,0.9495
86956,1,0.887
86957,0,0.0043
86958,0,0.0031
86959,0,0.0575
86960,0,0.0094
86961,0,0.0083
86962,1,0.9985
86963,0,0.0381
86964,0,0.005
86965,0,0.0624
86966,0,0.0065
86967,0,0.0406
86968,1,0.9424
86969,1,0.9951
86970,0,0.0089
86971,0,0.4767
86972,0,0.0077
86973,0,0.0075
86974,1,0.9733
86975,0,0.0207
86976,0,0.029
86977,0,0.0046
86978,0,0.0412
86979,0,0.0116
86980,0,0.0075
86981,0,0.0075
86982,0,0.0647
86983,0,0.0465
86984,0,0.0854
86985,0,0.0015
86986,0,0.2481
86987,0,0.0363
86988,0,0.0038
86989,1,0.6473
86990,0,0.3391
86991,0,0.0334
86992,1,0.9563
86993,0,0.2078
86994,0,0.0097
86995,0,0.006
86996,0,0.0052
86997,0,0.0223
86998,1,0.9794
86999,0,0.0231
87000,0,0.0057
87001,1,0.994
87002,0,0.0852
87003,0,0.028
87004,0,0.0052
87005,0,0.1132
87006,0,0.0052
87007,0,0.0422
87008,0,0.0362
87009,0,0.01
87010,0,0.02
87011,0,0.028
87012,0,0.0288
87013,0,0.2008
87014,0,0.0934
87015,0,0.0047
87016,0,0.0085
87017,0,0.007
87018,0,0.0233
87019,0,0.0123
87020,0,0.0245
87021,0,0.0053
87022,0,0.0155
87023,0,0.0397
87024,0,0.0252
87025,1,0.5674
87026,0,0.0402
87027,0,0.0186
87028,0,0.1054
87029,0,0.0062
87030,0,0.0556
87031,0,0.0153
87032,1,0.869
87033,0,0.0223
87034,0,0.193
87035,0,0.05
87036,0,0.0135
87037,0,0.0231
87038,0,0.0677
87039,1,0.9532
87040,0,0.0551
87041,0,0.0041
87042,0,0.0098
87043,1,0.9236
87044,0,0.0142
87045,0,0.0063
87046,0,0.0198
87047,1,0.9226
87048,0,0.0272
87049,0,0.0017
87050,0,0.0416
87051,0,0.2707
87052,1,0.8559
87053,0,0.0122
87054,0,0.0136
87055,0,0.0863
87056,0,0.0501
87057,0,0.0088
87058,0,0.0711
87059,1,0.9208
87060,0,0.0172
87061,0,0.0058
87062,0,0.0068
87063,0,0.1571
87064,1,0.8861
87065,0,0.0167
87066,0,0.0641
87067,0,0.0067
87068,0,0.0149
87069,0,0.0966
87070,0,0.017
87071,0,0.17
87072,0,0.0147
87073,0,0.0036
87074,0,0.006
87075,0,0.024
87076,1,0.9477
87077,0,0.0236
87078,1,0.8666
87079,0,0.0502
87080,0,0.0322
87081,0,0.0148
87082,0,0.022
87083,0,0.0068
87084,1,0.9826
87085,0,0.005
87086,0,0.2997
87087,0,0.0105
87088,0,0.02
87089,0,0.0227
87090,0,0.0039
87091,0,0.028
87092,0,0.0176
87093,0,0.0171
87094,0,0.0676
87095,0,0.0284
87096,0,0.0173
87097,0,0.0076
87098,0,0.0057
87099,0,0.019
87100,0,0.0921
87101,0,0.0507
87102,0,0.0161
87103,0,0.0029
87104,0,0.0069
87105,0,0.0266
87106,0,0.0238
87107,0,0.3261
87108,0,0.004
87109,0,0.0986
87110,0,0.2443
87111,0,0.0499
87112,0,0.017
87113,0,0.0378
87114,0,0.0135
87115,1,0.9559
87116,0,0.0239
87117,0,0.0097
87118,0,0.1152
87119,0,0.0085
87120,0,0.0076
87121,0,0.0052
87122,0,0.006
87123,0,0.0248
87124,0,0.1088
87125,0,0.0175
87126,0,0.0391
87127,0,0.1391
87128,0,0.0354
87129,0,0.004
87130,0,0.0342
87131,0,0.0341
87132,0,0.0544
87133,0,0.02
87134,0,0.2161
87135,0,0.027
87136,0,0.0263
87137,0,0.0581
87138,0,0.0649
87139,1,0.616
87140,0,0.1062
87141,0,0.0136
87142,0,0.0422
87143,0,0.0268
87144,0,0.0046
87145,0,0.0007
87146,0,0.012
87147,0,0.0244
87148,1,0.9105
87149,1,0.9934
87150,0,0.0007
87151,0,0.0404
87152,0,0.021
87153,0,0.0085
87154,0,0.0628
87155,0,0.0344
87156,0,0.0092
87157,0,0.0117
87158,0,0.0409
87159,0,0.1046
87160,0,0.019
87161,0,0.0879
87162,0,0.0134
87163,0,0.1166
87164,0,0.0288
87165,0,0.0085
87166,0,0.0672
87167,0,0.0013
87168,0,0.2116
87169,1,0.9441
87170,0,0.0594
87171,1,0.9853
87172,0,0.0197
87173,0,0.0032
87174,0,0.0118
87175,0,0.0199
87176,1,0.9463
87177,0,0.0554
87178,0,0.0105
87179,0,0.1606
87180,0,0.0163
87181,0,0.0164
87182,0,0.0104
87183,0,0.0275
87184,0,0.0313
87185,0,0.0204
87186,1,0.9927
87187,0,0.0113
87188,0,0.2421
87189,0,0.0308
87190,0,0.0164
87191,0,0.0138
87192,0,0.0342
87193,0,0.0541
87194,1,0.9334
87195,0,0.0231
87196,1,0.9891
87197,0,0.029
87198,0,0.0096
87199,0,0.4129
87200,0,0.0054
87201,0,0.0041
87202,0,0.0275
87203,0,0.0407
87204,0,0.1295
87205,0,0.0096
87206,0,0.0186
87207,0,0.0564
87208,0,0.0054
87209,1,0.9504
87210,0,0.0898
87211,0,0.0044
87212,0,0.0041
87213,1,0.5356
87214,0,0.0037
87215,0,0.0051
87216,0,0.3262
87217,0,0.0145
87218,0,0.0714
87219,0,0.0067
87220,0,0.0969
87221,0,0.0076
87222,0,0.0373
87223,0,0.0071
87224,0,0.0165
87225,0,0.065
87226,0,0.0075
87227,0,0.011
87228,0,0.021
87229,0,0.0133
87230,0,0.0148
87231,0,0.0086
87232,0,0.0136
87233,0,0.0513
87234,0,0.0352
87235,0,0.0111
87236,0,0.0184
87237,1,0.9816
87238,0,0.1214
87239,0,0.0077
87240,0,0.1161
87241,0,0.0119
87242,0,0.0489
87243,0,0.0074
87244,0,0.0035
87245,0,0.0555
87246,0,0.0021
87247,0,0.0768
87248,0,0.0131
87249,0,0.2132
87250,0,0.0086
87251,0,0.0107
87252,0,0.1624
87253,0,0.0105
87254,0,0.2308
87255,0,0.0096
87256,1,0.9508
87257,0,0.0067
87258,1,0.9417
87259,0,0.0061
87260,0,0.0066
87261,1,0.9701
87262,0,0.0713
87263,0,0.0235
87264,0,0.0014
87265,0,0.0082
87266,0,0.0123
87267,0,0.0804
87268,0,0.0238
87269,0,0.005
87270,0,0.0361
87271,1,0.9909
87272,0,0.1837
87273,0,0.07
87274,0,0.0591
87275,0,0.0007
87276,0,0.0306
87277,0,0.0349
87278,0,0.2125
87279,1,0.9888
87280,0,0.0198
87281,0,0.0243
87282,0,0.0233
87283,0,0.0086
87284,0,0.007
87285,0,0.0513
87286,0,0.122
87287,1,0.99
87288,0,0.0347
87289,0,0.0106
87290,0,0.0548
87291,0,0.3462
87292,0,0.0068
87293,0,0.0123
87294,0,0.0451
87295,0,0.0478
87296,0,0.0419
87297,0,0.0275
87298,0,0.041
87299,0,0.0123
87300,0,0.0542
87301,0,0.095
87302,0,0.0582
87303,0,0.016
87304,0,0.0017
87305,0,0.0589
87306,0,0.0032
87307,0,0.0281
87308,0,0.0011
87309,0,0.0091
87310,0,0.0242
87311,0,0.0215
87312,0,0.002
87313,1,0.7581
87314,0,0.0054
87315,0,0.0201
87316,0,0.1025
87317,0,0.0178
87318,0,0.0351
87319,0,0.1946
87320,0,0.0891
87321,0,0.0066
87322,0,0.0031
87323,0,0.0138
87324,0,0.0227
87325,0,0.141
87326,0,0.2939
87327,0,0.0446
87328,0,0.0187
87329,0,0.0674
87330,0,0.0237
87331,1,0.6974
87332,0,0.0123
87333,0,0.0039
87334,0,0.0159
87335,0,0.0814
87336,0,0.0261
87337,1,0.8469
87338,1,0.9822
87339,0,0.011
87340,0,0.0103
87341,0,0.0068
87342,0,0.0119
87343,0,0.0386
87344,0,0.0156
87345,0,0.1257
87346,0,0.0794
87347,0,0.0047
87348,0,0.0292
87349,0,0.017
87350,0,0.1733
87351,1,0.9474
87352,0,0.0953
87353,0,0.0482
87354,1,0.8538
87355,0,0.0018
87356,1,0.7766
87357,0,0.0208
87358,0,0.0437
87359,0,0.0482
87360,1,0.7653
87361,0,0.0109
87362,1,0.9862
87363,0,0.0338
87364,0,0.0347
87365,0,0.0091
87366,1,0.9892
87367,0,0.0931
87368,0,0.0062
87369,0,0.1272
87370,0,0.0706
87371,1,0.9556
87372,0,0.0064
87373,0,0.0141
87374,0,0.0048
87375,0,0.0095
87376,0,0.0255
87377,0,0.0147
87378,0,0.0282
87379,0,0.0133
87380,0,0.0009
87381,0,0.0657
87382,0,0.0912
87383,1,0.5365
87384,0,0.06
87385,0,0.0067
87386,0,0.006
87387,0,0.0184
87388,0,0.0246
87389,1,0.9944
87390,0,0.0252
87391,0,0.1156
87392,0,0.0101
87393,0,0.02
87394,0,0.1536
87395,0,0.0267
87396,0,0.0482
87397,0,0.0261
87398,0,0.0309
87399,0,0.0104
87400,0,0.0121
87401,0,0.0319
87402,0,0.3752
87403,0,0.0184
87404,0,0.013
87405,0,0.0318
87406,0,0.029
87407,0,0.0067
87408,0,0.0163
87409,0,0.0526
87410,0,0.0071
87411,0,0.0079
87412,0,0.0265
87413,1,0.9952
87414,0,0.0263
87415,0,0.0336
87416,0,0.0168
87417,0,0.001
87418,0,0.2461
87419,0,0.0092
87420,0,0.1403
87421,0,0.0074
87422,0,0.0614
87423,1,0.7499
87424,0,0.0114
87425,0,0.0165
87426,0,0.0274
87427,0,0.031
87428,1,0.9785
87429,0,0.0197
87430,0,0.0121
87431,0,0.0029
87432,0,0.0383
87433,0,0.0008
87434,0,0.0169
87435,0,0.0258
87436,0,0.0117
87437,0,0.0621
87438,0,0.0212
87439,0,0.0039
87440,0,0.1916
87441,0,0.0623
87442,0,0.2046
87443,1,0.9703
87444,0,0.0044
87445,0,0.0166
87446,0,0.0149
87447,0,0.1974
87448,0,0.0192
87449,0,0.0665
87450,1,0.5997
87451,0,0.0074
87452,0,0.0322
87453,0,0.0026
87454,0,0.0029
87455,0,0.0157
87456,0,0.274
87457,0,0.0275
87458,1,0.6041
87459,0,0.0114
87460,0,0.0074
87461,0,0.1175
87462,0,0.0303
87463,0,0.0296
87464,0,0.0303
87465,0,0.0046
87466,0,0.018
87467,0,0.0448
87468,0,0.0338
87469,0,0.0448
87470,0,0.0137
87471,1,0.9578
87472,0,0.0047
87473,0,0.0052
87474,0,0.0321
87475,0,0.0352
87476,0,0.1089
87477,0,0.1141
87478,0,0.0153
87479,0,0.0068
87480,0,0.0102
87481,0,0.0197
87482,0,0.0394
87483,0,0.123
87484,0,0.01
87485,0,0.0267
87486,0,0.0063
87487,1,0.924
87488,0,0.0646
87489,1,0.9901
87490,0,0.0603
87491,0,0.0129
87492,1,0.9154
87493,0,0.0092
87494,0,0.0052
87495,0,0.0836
87496,0,0.0571
87497,0,0.0246
87498,0,0.0148
87499,0,0.077
87500,0,0.0109
87501,0,0.0113
87502,0,0.0192
87503,0,0.004
87504,0,0.004
87505,0,0.0148
87506,0,0.0251
87507,0,0.0138
87508,0,0.0034
87509,0,0.0057
87510,0,0.0291
87511,0,0.0933
87512,0,0.1838
87513,0,0.0152
87514,0,0.0142
87515,0,0.0118
87516,1,0.9849
87517,0,0.0404
87518,0,0.0946
87519,0,0.0262
87520,0,0.0058
87521,0,0.0563
87522,0,0.2528
87523,1,0.9515
87524,1,0.9963
87525,0,0.0068
87526,0,0.0464
87527,1,0.8728
87528,0,0.0109
87529,0,0.03
87530,0,0.0135
87531,0,0.0808
87532,0,0.0122
87533,0,0.0157
87534,0,0.0108
87535,0,0.0203
87536,0,0.0124
87537,0,0.033
87538,0,0.0382
87539,0,0.0314
87540,0,0.0341
87541,1,0.9954
87542,0,0.003
87543,0,0.0516
87544,0,0.004
87545,0,0.3608
87546,0,0.0163
87547,0,0.0495
87548,0,0.1011
87549,0,0.0231
87550,0,0.002
87551,0,0.103
87552,0,0.0327
87553,0,0.0394
87554,0,0.0123
87555,0,0.0771
87556,0,0.0143
87557,0,0.0569
87558,1,0.9664
87559,1,0.9757
87560,0,0.0754
87561,0,0.0256
87562,0,0.0324
87563,0,0.0413
87564,0,0.0024
87565,0,0.0543
87566,1,0.5646
87567,0,0.0125
87568,0,0.0059
87569,0,0.0787
87570,1,0.956
87571,0,0.0051
87572,0,0.0427
87573,0,0.0164
87574,0,0.0563
87575,0,0.2108
87576,0,0.047
87577,0,0.0328
87578,0,0.0007
87579,1,0.9633
87580,0,0.1289
87581,0,0.0729
87582,0,0.0105
87583,0,0.0587
87584,0,0.0095
87585,0,0.0135
87586,0,0.0074
87587,0,0.0419
87588,0,0.2756
87589,0,0.004
87590,0,0.0805
87591,0,0.0248
87592,0,0.0155
87593,0,0.0201
87594,0,0.0134
87595,0,0.0073
87596,0,0.004
87597,0,0.0042
87598,0,0.0384
87599,0,0.0236
87600,1,0.523
87601,0,0.0165
87602,0,0.0255
87603,0,0.0768
87604,0,0.007
87605,0,0.0159
87606,0,0.0164
87607,1,0.9806
87608,0,0.1204
87609,0,0.0207
87610,0,0.1188
87611,0,0.0199
87612,0,0.0409
87613,1,0.9919
87614,0,0.0451
87615,0,0.0171
87616,0,0.0344
87617,0,0.0041
87618,0,0.0473
87619,1,0.95
87620,0,0.0156
87621,0,0.4423
87622,0,0.0193
87623,1,0.9086
87624,0,0.057
87625,0,0.2923
87626,0,0.0151
87627,0,0.0239
87628,0,0.0766
87629,0,0.0282
87630,0,0.012
87631,0,0.0118
87632,0,0.0348
87633,0,0.0627
87634,0,0.0033
87635,0,0.0125
87636,0,0.0749
87637,0,0.0321
87638,1,0.9837
87639,0,0.0139
87640,0,0.1713
87641,0,0.0086
87642,1,0.974
87643,0,0.1449
87644,0,0.0214
87645,0,0.0189
87646,0,0.0188
87647,0,0.0177
87648,1,0.9731
87649,0,0.0359
87650,0,0.0357
87651,0,0.1214
87652,0,0.2482
87653,0,0.0187
87654,0,0.0085
87655,0,0.0362
87656,0,0.0029
87657,0,0.0353
87658,0,0.0119
87659,0,0.0937
87660,0,0.0161
87661,0,0.0023
87662,0,0.0149
87663,0,0.0144
87664,0,0.0111
87665,0,0.0185
87666,0,0.0043
87667,0,0.0238
87668,0,0.1419
87669,0,0.0855
87670,0,0.0222
87671,0,0.0118
87672,0,0.0152
87673,0,0.0077
87674,0,0.0413
87675,0,0.0497
87676,0,0.0077
87677,0,0.0215
87678,0,0.0059
87679,0,0.0561
87680,0,0.3794
87681,0,0.0245
87682,0,0.023
87683,0,0.0167
87684,0,0.0031
87685,0,0.0032
87686,0,0.0455
87687,0,0.014
87688,0,0.0146
87689,1,0.8272
87690,0,0.0881
87691,0,0.0414
87692,0,0.0061
87693,0,0.0344
87694,0,0.0745
87695,0,0.0125
87696,0,0.013
87697,0,0.0022
87698,0,0.2027
87699,0,0.0182
87700,0,0.012
87701,0,0.1647
87702,0,0.0474
87703,0,0.0156
87704,1,0.9916
87705,0,0.0049
87706,0,0.0046
87707,0,0.0686
87708,0,0.2806
87709,0,0.0035
87710,0,0.1559
87711,0,0.009
87712,0,0.0111
87713,0,0.0544
87714,0,0.0197
87715,0,0.0243
87716,0,0.0093
87717,0,0.0247
87718,0,0.3394
87719,0,0.0582
87720,0,0.0431
87721,0,0.0184
87722,0,0.0184
87723,0,0.0031
87724,1,0.888
87725,0,0.2564
87726,0,0.0416
87727,0,0.0895
87728,0,0.0099
87729,0,0.0266
87730,0,0.0878
87731,0,0.1004
87732,0,0.0719
87733,0,0.0485
87734,0,0.0175
87735,0,0.0148
87736,0,0.0162
87737,1,0.6853
87738,0,0.0837
87739,0,0.0071
87740,0,0.0856
87741,0,0.0452
87742,0,0.0708
87743,0,0.0058
87744,0,0.0224
87745,0,0.0406
87746,0,0.0265
87747,0,0.1431
87748,0,0.0145
87749,0,0.0035
87750,0,0.007
87751,0,0.0064
87752,0,0.017
87753,1,0.8262
87754,0,0.0388
87755,0,0.016
87756,0,0.0077
87757,0,0.0147
87758,0,0.0115
87759,0,0.0564
87760,0,0.26
87761,0,0.0122
87762,0,0.3915
87763,1,0.9468
87764,0,0.017
87765,0,0.1133
87766,0,0.0124
87767,0,0.036
87768,1,0.9163
87769,0,0.0054
87770,0,0.1078
87771,1,0.945
87772,0,0.0213
87773,0,0.0104
87774,0,0.0235
87775,1,0.9982
87776,0,0.1346
87777,0,0.0085
87778,0,0.0208
87779,0,0.0425
87780,0,0.0253
87781,0,0.0046
87782,0,0.0268
87783,1,0.7153
87784,0,0.0197
87785,0,0.0079
87786,0,0.0057
87787,0,0.018
87788,0,0.0951
87789,0,0.0473
87790,0,0.0951
87791,0,0.049
87792,0,0.0253
87793,0,0.013
87794,1,0.9772
87795,0,0.0042
87796,0,0.0155
87797,1,0.6802
87798,0,0.0226
87799,0,0.0088
87800,0,0.1191
87801,0,0.0439
87802,0,0.0467
87803,0,0.0738
87804,0,0.0061
87805,0,0.0148
87806,0,0.0712
87807,0,0.0132
87808,0,0.0286
87809,0,0.0333
87810,0,0.009
87811,0,0.0164
87812,0,0.022
87813,0,0.014
87814,0,0.0802
87815,0,0.0239
87816,1,0.9901
87817,0,0.011
87818,0,0.1678
87819,0,0.0301
87820,0,0.0066
87821,0,0.0746
87822,0,0.0242
87823,0,0.0064
87824,0,0.0115
87825,1,0.9613
