id,Failure_pred,prob
212034,0,0.0007
212035,0,0.0012
212036,0,0.0038
212037,0,0.0055
212038,0,0.0036
212039,0,0.0055
212040,0,0.0164
212041,0,0.0045
212042,0,0.0012
212043,0,0.0038
212044,0,0.0058
212045,0,0.0007
212046,0,0.0027
212047,0,0.0058
212048,0,0.0026
212049,0,0.0014
212050,0,0.0008
212051,0,0.0006
212052,0,0.0039
212053,0,0.0034
212054,0,0.0008
212055,0,0.0135
212056,0,0.0068
212057,0,0.0024
212058,0,0.0018
212059,0,0.0008
212060,0,0.0034
212061,0,0.0034
212062,0,0.0086
212063,0,0.0017
212064,0,0.0039
212065,0,0.0013
212066,0,0.0135
212067,0,0.0239
212068,0,0.0047
212069,0,0.0093
212070,0,0.0036
212071,0,0.0013
212072,0,0.0028
212073,0,0.0022
212074,0,0.0009
212075,0,0.0005
212076,0,0.0028
212077,0,0.0434
212078,0,0.0016
212079,0,0.0077
212080,0,0.0062
212081,0,0.0051
212082,0,0.0012
212083,0,0.0017
212084,0,0.0038
212085,0,0.0036
212086,0,0.0058
212087,0,0.0014
212088,0,0.0019
212089,0,0.0057
212090,0,0.0042
212091,0,0.0026
212092,0,0.0045
212093,0,0.006
212094,0,0.0111
212095,0,0.0023
212096,0,0.0037
212097,0,0.0039
212098,0,0.0029
212099,0,0.0026
212100,0,0.0031
212101,0,0.003
212102,0,0.0008
212103,0,0.0018
212104,0,0.0061
212105,0,0.0088
212106,0,0.0059
212107,0,0.0041
212108,0,0.0017
212109,0,0.002
212110,0,0.0069
212111,0,0.0022
212112,0,0.0173
212113,0,0.0089
212114,0,0.0038
212115,0,0.0023
212116,0,0.002
212117,0,0.0008
212118,0,0.0027
212119,0,0.0022
212120,0,0.0021
212121,0,0.0213
212122,0,0.006
212123,0,0.0011
212124,0,0.0015
212125,0,0.0015
212126,0,0.0005
212127,0,0.0019
212128,0,0.0233
212129,0,0.0084
212130,1,0.9948
212131,0,0.0059
212132,0,0.0012
212133,0,0.0022
212134,0,0.0006
212135,0,0.0007
212136,0,0.0037
212137,0,0.0031
212138,1,0.9996
212139,0,0.0096
212140,0,0.0003
212141,0,0.0012
212142,0,0.0009
212143,0,0.0057
212144,0,0.0136
212145,0,0.0021
212146,0,0.0034
212147,0,0.0027
212148,0,0.0058
212149,0,0.0116
212150,0,0.0047
212151,0,0.0015
212152,0,0.0004
212153,0,0.0047
212154,0,0.0029
212155,0,0.0005
212156,0,0.0004
212157,0,0.0014
212158,0,0.0015
212159,0,0.0085
212160,0,0.001
212161,0,0.0017
212162,0,0.004
212163,0,0.0015
212164,0,0.0054
212165,0,0.0017
212166,0,0.0019
212167,0,0.0006
212168,0,0.0007
212169,0,0.0013
212170,0,0.0051
212171,0,0.0032
212172,0,0.0079
212173,0,0.0077
212174,0,0.0046
212175,0,0.001
212176,0,0.0007
212177,0,0.001
212178,0,0.0005
212179,0,0.0017
212180,0,0.0018
212181,0,0.0077
212182,0,0.0015
212183,0,0.0006
212184,0,0.0075
212185,0,0.0015
212186,0,0.0025
212187,0,0.007
212188,0,0.0017
212189,0,0.0097
212190,0,0.002
212191,0,0.0011
212192,0,0.0006
212193,0,0.002
212194,0,0.0026
212195,0,0.0017
212196,0,0.0038
212197,0,0.0015
212198,0,0.0007
212199,0,0.0056
212200,0,0.004
212201,0,0.0043
212202,0,0.0009
212203,0,0.0036
212204,0,0.0034
212205,0,0.0031
212206,0,0.0032
212207,0,0.0001
212208,0,0.0024
212209,0,0.0015
212210,0,0.0018
212211,0,0.0031
212212,0,0.0017
212213,0,0.0041
212214,0,0.0049
212215,0,0.0005
212216,0,0.0007
212217,0,0.0045
212218,0,0.0031
212219,0,0.0007
212220,0,0.0022
212221,0,0.0019
212222,0,0.0006
212223,0,0.0018
212224,0,0.0073
212225,0,0.0005
212226,0,0.0005
212227,0,0.0012
212228,0,0.0018
212229,0,0.007
212230,0,0.0009
212231,0,0.0021
212232,0,0.0035
212233,0,0.0042
212234,0,0.0029
212235,0,0.003
212236,0,0.0023
212237,0,0.0017
212238,0,0.0006
212239,0,0.002
212240,0,0.0038
212241,0,0.0006
212242,0,0.0213
212243,0,0.0074
212244,1,0.9963
212245,0,0.0023
212246,0,0.0048
212247,0,0.0039
212248,0,0.0036
212249,0,0.0008
212250,0,0.0008
212251,0,0.0023
212252,0,0.0057
212253,0,0.0023
212254,0,0.0035
212255,0,0.0051
212256,0,0.0012
212257,0,0.0015
212258,0,0.0004
212259,0,0.002
212260,0,0.0012
212261,0,0.0006
212262,0,0.0019
212263,0,0.0028
212264,0,0.0005
212265,0,0.0017
212266,0,0.0022
212267,0,0.0024
212268,0,0.0026
212269,0,0.002
212270,0,0.0028
212271,0,0.0007
212272,0,0.0045
212273,0,0.0011
212274,0,0.0011
212275,0,0.0011
212276,0,0.0011
212277,0,0.0008
212278,0,0.0009
212279,0,0.0017
212280,0,0.0043
212281,0,0.0022
212282,0,0.0027
212283,0,0.0043
212284,0,0.001
212285,0,0.0022
212286,0,0.0039
212287,0,0.0014
212288,0,0.004
212289,0,0.0042
212290,0,0.002
212291,0,0.0027
212292,0,0.0028
212293,0,0.0004
212294,0,0.0005
212295,0,0.0018
212296,0,0.0018
212297,0,0.0022
212298,0,0.0039
212299,0,0.0039
212300,0,0.0015
212301,0,0.0055
212302,0,0.0024
212303,0,0.0466
212304,0,0.0035
212305,1,0.9902
212306,0,0.0015
212307,0,0.0007
212308,0,0.0032
212309,0,0.0156
212310,0,0.0012
212311,0,0.0037
212312,0,0.0036
212313,0,0.004
212314,0,0.0019
212315,0,0.0013
212316,0,0.0017
212317,0,0.0006
212318,0,0.0042
212319,0,0.0017
212320,0,0.0009
212321,0,0.0013
212322,0,0.0007
212323,0,0.0028
212324,0,0.0027
212325,0,0.0019
212326,0,0.0008
212327,0,0.0026
212328,0,0.0085
212329,0,0.0006
212330,0,0.0042
212331,0,0.0037
212332,0,0.0041
212333,0,0.0011
212334,0,0.001
212335,0,0.0016
212336,0,0.0025
212337,0,0.0022
212338,0,0.002
212339,0,0.0071
212340,0,0.0029
212341,0,0.0034
212342,0,0.0029
212343,0,0.0012
212344,0,0.0009
212345,0,0.002
212346,0,0.0011
212347,0,0.0021
212348,0,0.0052
212349,0,0.0017
212350,0,0.0018
212351,0,0.0011
212352,0,0.0014
212353,0,0.0025
212354,0,0.0016
212355,0,0.002
212356,0,0.0046
212357,0,0.0041
212358,0,0.0051
212359,0,0.0019
212360,0,0.0025
212361,0,0.0085
212362,0,0.0008
212363,0,0.0007
212364,0,0.0034
212365,0,0.001
212366,0,0.0007
212367,0,0.0013
212368,0,0.0033
212369,0,0.0046
212370,0,0.0104
212371,0,0.0097
212372,0,0.0011
212373,0,0.0027
212374,0,0.001
212375,0,0.003
212376,0,0.0079
212377,0,0.0052
212378,0,0.0016
212379,0,0.0033
212380,0,0.0021
212381,0,0.0091
212382,0,0.0028
212383,0,0.0086
212384,0,0.0037
212385,0,0.0101
212386,0,0.0133
212387,0,0.0018
212388,0,0.0022
212389,0,0.001
212390,0,0.0023
212391,0,0.0034
212392,0,0.0016
212393,0,0.0058
212394,0,0.0012
212395,0,0.0014
212396,0,0.0142
212397,0,0.003
212398,0,0.0012
212399,0,0.0036
212400,0,0.0053
212401,0,0.0032
212402,0,0.0006
212403,0,0.0014
212404,0,0.0012
212405,0,0.0011
212406,0,0.005
212407,0,0.0027
212408,0,0.001
212409,0,0.0017
212410,0,0.0001
212411,0,0.0008
212412,0,0.0963
212413,0,0.0014
212414,0,0.0027
212415,0,0.0011
212416,0,0.005
212417,0,0.0012
212418,0,0.0012
212419,0,0.0025
212420,0,0.0016
212421,0,0.0043
212422,0,0.0003
212423,0,0.0036
212424,0,0.002
212425,0,0.0085
212426,0,0.0023
212427,0,0.006
212428,0,0.0059
212429,0,0.0104
212430,0,0.0016
212431,0,0.0024
212432,0,0.0015
212433,0,0.001
212434,0,0.0019
212435,0,0.0055
212436,0,0.0021
212437,0,0.0034
212438,0,0.0008
212439,0,0.0024
212440,0,0.0024
212441,0,0.0031
212442,0,0.0135
212443,0,0.0012
212444,0,0.0006
212445,0,0.0032
212446,0,0.0035
212447,0,0.0026
212448,0,0.0009
212449,0,0.0014
212450,0,0.0101
212451,0,0.0029
212452,0,0.0044
212453,0,0.0024
212454,0,0.0014
212455,0,0.0042
212456,0,0.0009
212457,0,0.0018
212458,0,0.002
212459,0,0.0016
212460,0,0.0014
212461,0,0.0032
212462,0,0.0022
212463,0,0.0065
212464,0,0.0
212465,0,0.0003
212466,0,0.0019
212467,0,0.0009
212468,0,0.0018
212469,0,0.0031
212470,0,0.0016
212471,0,0.006
212472,0,0.0037
212473,0,0.0009
212474,0,0.0126
212475,0,0.003
212476,0,0.0067
212477,0,0.0011
212478,0,0.0008
212479,0,0.0016
212480,0,0.0073
212481,0,0.0031
212482,0,0.0017
212483,0,0.0028
212484,0,0.0168
212485,0,0.0013
212486,0,0.001
212487,0,0.0038
212488,0,0.0043
212489,0,0.0034
212490,0,0.0019
212491,0,0.0015
212492,0,0.0006
212493,0,0.0023
212494,0,0.0042
212495,0,0.0005
212496,0,0.0024
212497,0,0.0107
212498,0,0.0072
212499,0,0.0019
212500,0,0.0017
212501,0,0.0025
212502,0,0.0023
212503,0,0.001
212504,0,0.001
212505,0,0.0048
212506,0,0.0045
212507,0,0.0047
212508,0,0.0074
212509,0,0.0023
212510,0,0.0008
212511,0,0.0018
212512,0,0.0014
212513,0,0.0007
212514,0,0.0009
212515,0,0.0049
212516,0,0.0008
212517,0,0.0014
212518,0,0.0014
212519,0,0.0028
212520,0,0.0014
212521,0,0.0007
212522,0,0.0019
212523,0,0.0006
212524,0,0.0008
212525,0,0.0057
212526,0,0.0011
212527,0,0.0029
212528,0,0.0015
212529,0,0.0086
212530,0,0.0072
212531,0,0.0006
212532,0,0.0027
212533,0,0.0013
212534,0,0.0052
212535,0,0.0018
212536,0,0.0067
212537,0,0.0033
212538,0,0.0009
212539,0,0.0024
212540,0,0.0005
212541,0,0.001
212542,0,0.007
212543,0,0.0105
212544,0,0.0011
212545,0,0.0011
212546,0,0.0057
212547,0,0.0013
212548,0,0.0021
212549,0,0.0015
212550,0,0.0021
212551,0,0.0009
212552,0,0.0022
212553,0,0.0071
212554,0,0.007
212555,0,0.003
212556,0,0.0016
212557,0,0.0021
212558,0,0.0007
212559,0,0.0047
212560,0,0.001
212561,0,0.0025
212562,0,0.0013
212563,0,0.0043
212564,0,0.0077
212565,0,0.0072
212566,0,0.0012
212567,0,0.0035
212568,0,0.0016
212569,0,0.0008
212570,0,0.0015
212571,0,0.002
212572,0,0.0025
212573,0,0.0005
212574,0,0.0011
212575,0,0.0037
212576,0,0.0008
212577,0,0.0006
212578,1,0.9868
212579,0,0.0011
212580,0,0.0029
212581,0,0.0012
212582,0,0.0004
212583,0,0.0268
212584,0,0.001
212585,0,0.001
212586,0,0.0041
212587,0,0.0025
212588,0,0.0056
212589,1,0.9991
212590,0,0.0009
212591,0,0.0014
212592,0,0.0024
212593,0,0.0026
212594,0,0.0041
212595,0,0.0015
212596,0,0.0017
212597,0,0.0029
212598,0,0.011
212599,0,0.0006
212600,0,0.0021
212601,0,0.0006
212602,0,0.0012
212603,0,0.0099
212604,0,0.0026
212605,0,0.0208
212606,0,0.0014
212607,0,0.0058
212608,0,0.0016
212609,0,0.0014
212610,0,0.003
212611,0,0.0102
212612,0,0.0019
212613,0,0.0029
212614,0,0.0005
212615,0,0.001
212616,1,0.9986
212617,0,0.0033
212618,0,0.0014
212619,0,0.013
212620,0,0.0016
212621,0,0.0275
212622,0,0.0025
212623,0,0.0074
212624,0,0.0033
212625,0,0.0009
212626,0,0.0013
212627,0,0.0009
212628,0,0.001
212629,0,0.0371
212630,0,0.0046
212631,0,0.0068
212632,0,0.003
212633,0,0.0035
212634,0,0.0009
212635,0,0.0016
212636,0,0.001
212637,0,0.0005
212638,0,0.0013
212639,0,0.0002
212640,0,0.0021
212641,0,0.001
212642,0,0.0011
212643,0,0.005
212644,0,0.0035
212645,0,0.0026
212646,0,0.0022
212647,0,0.0014
212648,0,0.0022
212649,0,0.0022
212650,0,0.0011
212651,0,0.0018
212652,0,0.0029
212653,0,0.001
212654,0,0.0022
212655,0,0.0044
212656,0,0.0113
212657,0,0.0078
212658,0,0.0053
212659,0,0.0052
212660,0,0.0022
212661,0,0.0012
212662,0,0.0026
212663,0,0.0007
212664,0,0.0013
212665,0,0.0039
212666,0,0.0025
212667,0,0.0035
212668,0,0.0007
212669,0,0.0008
212670,0,0.0068
212671,0,0.0027
212672,0,0.0032
212673,0,0.002
212674,0,0.0013
212675,0,0.0056
212676,0,0.0045
212677,0,0.0005
212678,0,0.0062
212679,0,0.0046
212680,0,0.001
212681,0,0.0027
212682,0,0.0013
212683,0,0.005
212684,0,0.0005
212685,0,0.0027
212686,0,0.0018
212687,0,0.013
212688,0,0.0019
212689,0,0.0022
212690,0,0.0055
212691,0,0.0057
212692,0,0.0007
212693,0,0.007
212694,0,0.0032
212695,0,0.0029
212696,0,0.0053
212697,0,0.0018
212698,0,0.0015
212699,0,0.0019
212700,0,0.008
212701,0,0.0029
212702,0,0.0087
212703,0,0.0006
212704,0,0.0044
212705,0,0.0038
212706,0,0.0018
212707,0,0.0008
212708,0,0.001
212709,0,0.0121
212710,0,0.0021
212711,0,0.0036
212712,0,0.0051
212713,0,0.0016
212714,0,0.0012
212715,0,0.0023
212716,0,0.0109
212717,0,0.002
212718,0,0.0011
212719,1,0.987
212720,0,0.0013
212721,0,0.0021
212722,0,0.0012
212723,0,0.0015
212724,0,0.0033
212725,0,0.0018
212726,0,0.0027
212727,0,0.0044
212728,0,0.0042
212729,0,0.0075
212730,0,0.0015
212731,0,0.0008
212732,0,0.001
212733,0,0.0006
212734,0,0.0006
212735,0,0.0028
212736,0,0.0008
212737,0,0.0147
212738,0,0.0038
212739,1,1.0
212740,0,0.0028
212741,0,0.0034
212742,0,0.003
212743,0,0.0004
212744,0,0.0227
212745,0,0.0139
212746,0,0.0021
212747,0,0.0037
212748,0,0.0022
212749,0,0.0028
212750,0,0.005
212751,0,0.0026
212752,0,0.0049
212753,0,0.0013
212754,0,0.0012
212755,0,0.0033
212756,0,0.0066
212757,0,0.0014
212758,0,0.0283
212759,0,0.0115
212760,0,0.0041
212761,0,0.0012
212762,0,0.0023
212763,0,0.0084
212764,0,0.0015
212765,0,0.0013
212766,0,0.0019
212767,0,0.0022
212768,0,0.0011
212769,0,0.0031
212770,0,0.012
212771,0,0.0052
212772,0,0.0014
212773,0,0.005
212774,0,0.0018
212775,0,0.0011
212776,0,0.0021
212777,0,0.0009
212778,0,0.0208
212779,0,0.0029
212780,0,0.0013
212781,0,0.0047
212782,0,0.004
212783,0,0.0072
212784,0,0.0026
212785,0,0.0026
212786,0,0.0031
212787,0,0.0035
212788,0,0.0009
212789,0,0.0054
212790,0,0.0019
212791,0,0.002
212792,0,0.002
212793,0,0.0027
212794,0,0.0012
212795,0,0.001
212796,0,0.009
212797,0,0.0028
212798,0,0.0041
212799,0,0.0148
212800,0,0.0009
212801,0,0.0016
212802,0,0.001
212803,0,0.0005
212804,0,0.0057
212805,0,0.0009
212806,0,0.0019
212807,0,0.0052
212808,0,0.0035
212809,0,0.0027
212810,0,0.0058
212811,0,0.002
212812,0,0.0028
212813,0,0.0023
212814,0,0.0021
212815,0,0.0012
212816,0,0.0022
212817,0,0.0051
212818,0,0.0065
212819,0,0.003
212820,0,0.0009
212821,0,0.0023
212822,0,0.0035
212823,0,0.0119
212824,0,0.002
212825,0,0.0362
212826,0,0.0018
212827,0,0.0083
212828,0,0.0027
212829,0,0.0007
212830,0,0.0037
212831,0,0.0039
212832,0,0.0024
212833,0,0.0023
212834,0,0.0026
212835,0,0.0012
212836,0,0.0041
212837,0,0.0025
212838,0,0.0031
212839,0,0.0041
212840,0,0.0051
212841,0,0.0035
212842,0,0.0017
212843,0,0.0013
212844,0,0.0038
212845,0,0.0002
212846,0,0.0019
212847,0,0.0018
212848,0,0.0009
212849,0,0.0014
212850,0,0.004
212851,0,0.0017
212852,0,0.0016
212853,0,0.0062
212854,0,0.0017
212855,0,0.0073
212856,0,0.0097
212857,0,0.0008
212858,0,0.0015
212859,0,0.0029
212860,0,0.0015
212861,0,0.0026
212862,0,0.021
212863,0,0.0013
212864,0,0.0004
212865,0,0.0057
212866,0,0.0133
212867,0,0.0006
212868,0,0.0014
212869,0,0.0015
212870,0,0.0046
212871,0,0.0009
212872,0,0.001
212873,0,0.001
212874,0,0.004
212875,0,0.0014
212876,0,0.0013
212877,0,0.0028
212878,0,0.0013
212879,0,0.0041
212880,0,0.0039
212881,0,0.0034
212882,0,0.0052
212883,0,0.0079
212884,0,0.0029
212885,0,0.0017
212886,0,0.0008
212887,0,0.0018
212888,0,0.0095
212889,0,0.0017
212890,0,0.0044
212891,0,0.0016
212892,0,0.0019
212893,0,0.0063
212894,0,0.0086
212895,0,0.0021
212896,0,0.0025
212897,0,0.0032
212898,0,0.0027
212899,0,0.0031
212900,0,0.0037
212901,0,0.0043
212902,0,0.0019
212903,0,0.0037
212904,0,0.0086
212905,0,0.0011
212906,0,0.0017
212907,0,0.0011
212908,0,0.011
212909,0,0.0013
212910,0,0.0033
212911,0,0.0022
212912,0,0.0013
212913,0,0.0012
212914,0,0.0065
212915,0,0.005
212916,0,0.0008
212917,0,0.0022
212918,0,0.0009
212919,0,0.0039
212920,0,0.0025
212921,0,0.0041
212922,0,0.0028
212923,0,0.0006
212924,0,0.0032
212925,0,0.0021
212926,0,0.0016
212927,0,0.001
212928,0,0.0021
212929,0,0.0079
212930,0,0.0017
212931,0,0.0017
212932,0,0.0022
212933,0,0.0018
212934,0,0.0023
212935,0,0.0032
212936,0,0.0048
212937,0,0.002
212938,0,0.0082
212939,0,0.0401
212940,0,0.0042
212941,0,0.0061
212942,0,0.0023
212943,0,0.0093
212944,0,0.0017
212945,0,0.0007
212946,0,0.0043
212947,0,0.0005
212948,0,0.001
212949,0,0.0008
212950,0,0.001
212951,0,0.0316
212952,0,0.0094
212953,0,0.0022
212954,0,0.0005
212955,0,0.0009
212956,0,0.005
212957,0,0.001
212958,0,0.0027
212959,0,0.0007
212960,0,0.0028
212961,0,0.0017
212962,0,0.0022
212963,0,0.0028
212964,0,0.0022
212965,0,0.0053
212966,0,0.0052
212967,0,0.0069
212968,0,0.0019
212969,0,0.0327
212970,0,0.0033
212971,0,0.0008
212972,0,0.0015
212973,0,0.0016
212974,0,0.0014
212975,0,0.001
212976,0,0.0023
212977,0,0.0041
212978,0,0.0036
212979,0,0.0174
212980,0,0.0046
212981,0,0.0023
212982,0,0.0013
212983,0,0.0047
212984,0,0.0021
212985,0,0.0032
212986,0,0.0082
212987,0,0.0049
212988,0,0.0004
212989,0,0.0035
212990,0,0.0032
212991,0,0.0033
212992,0,0.0016
212993,0,0.0007
212994,0,0.0005
212995,0,0.0033
212996,0,0.0029
212997,0,0.001
212998,0,0.0026
212999,0,0.0006
213000,0,0.0011
213001,0,0.0014
213002,0,0.0164
213003,0,0.0027
213004,0,0.002
213005,0,0.001
213006,0,0.0074
213007,0,0.0033
213008,0,0.0024
213009,0,0.0039
213010,0,0.0007
213011,0,0.0013
213012,0,0.0004
213013,0,0.0014
213014,0,0.0008
213015,0,0.0012
213016,0,0.0013
213017,0,0.0003
213018,0,0.0056
213019,0,0.0012
213020,0,0.0012
213021,0,0.0022
213022,0,0.0088
213023,0,0.0039
213024,0,0.0015
213025,0,0.0544
213026,0,0.004
213027,0,0.0033
213028,0,0.0003
213029,0,0.0007
213030,0,0.0008
213031,0,0.0055
213032,0,0.0005
213033,0,0.0024
213034,0,0.003
213035,0,0.0015
213036,0,0.0027
213037,0,0.0253
213038,0,0.0015
213039,0,0.0004
213040,0,0.0022
213041,0,0.0151
213042,0,0.001
213043,0,0.0008
213044,0,0.0012
213045,0,0.0021
213046,0,0.0011
213047,0,0.0046
213048,0,0.0013
213049,0,0.0033
213050,0,0.0014
213051,0,0.003
213052,0,0.0013
213053,0,0.0013
213054,0,0.0016
213055,0,0.0003
213056,0,0.0006
213057,0,0.002
213058,0,0.0011
213059,0,0.0013
213060,0,0.002
213061,0,0.0009
213062,0,0.0048
213063,0,0.0013
213064,0,0.0128
213065,0,0.0009
213066,0,0.0075
213067,0,0.0011
213068,0,0.0068
213069,0,0.0042
213070,0,0.0015
213071,0,0.001
213072,0,0.0029
213073,0,0.003
213074,0,0.0027
213075,0,0.0011
213076,0,0.0021
213077,0,0.0024
213078,0,0.0031
213079,0,0.0009
213080,0,0.0021
213081,0,0.0017
213082,0,0.0053
213083,0,0.0034
213084,0,0.0027
213085,0,0.0004
213086,0,0.0026
213087,0,0.0037
213088,0,0.0017
213089,0,0.0024
213090,0,0.0005
213091,0,0.0045
213092,0,0.0009
213093,0,0.0015
213094,0,0.0058
213095,0,0.0052
213096,0,0.0118
213097,0,0.0039
213098,0,0.0024
213099,0,0.001
213100,0,0.0038
213101,0,0.0053
213102,0,0.0008
213103,0,0.0016
213104,0,0.0006
213105,0,0.0027
213106,0,0.0056
213107,0,0.0066
213108,0,0.0017
213109,0,0.0037
213110,0,0.0348
213111,0,0.0026
213112,0,0.0016
213113,0,0.0021
213114,0,0.003
213115,0,0.0032
213116,0,0.0081
213117,0,0.0015
213118,0,0.0016
213119,0,0.0007
213120,0,0.02
213121,0,0.0106
213122,0,0.0089
213123,0,0.0058
213124,0,0.002
213125,0,0.0047
213126,0,0.0011
213127,0,0.0015
213128,0,0.0002
213129,0,0.01
213130,0,0.0034
213131,0,0.0025
213132,0,0.0012
213133,0,0.0025
213134,0,0.002
213135,0,0.0052
213136,0,0.0007
213137,0,0.0006
213138,0,0.0057
213139,0,0.0018
213140,0,0.0019
213141,0,0.0123
213142,1,1.0
213143,0,0.002
213144,0,0.0066
213145,0,0.001
213146,0,0.0008
213147,0,0.0015
213148,0,0.0007
213149,0,0.0156
213150,0,0.0095
213151,0,0.0023
213152,0,0.0028
213153,0,0.0007
213154,0,0.002
213155,0,0.0008
213156,0,0.0023
213157,0,0.0008
213158,0,0.0016
213159,0,0.0041
213160,0,0.0019
213161,0,0.0023
213162,0,0.0011
213163,0,0.0076
213164,0,0.0023
213165,0,0.0099
213166,0,0.0017
213167,0,0.003
213168,0,0.0021
213169,0,0.0021
213170,0,0.0011
213171,0,0.0017
213172,0,0.0059
213173,0,0.0042
213174,0,0.0028
213175,0,0.0078
213176,0,0.0011
213177,0,0.0065
213178,0,0.0014
213179,0,0.0008
213180,0,0.0023
213181,0,0.0026
213182,0,0.0036
213183,0,0.0022
213184,0,0.0024
213185,0,0.0008
213186,0,0.0019
213187,0,0.001
213188,0,0.0017
213189,0,0.0016
213190,0,0.0021
213191,0,0.0021
213192,0,0.0005
213193,0,0.0023
213194,0,0.0007
213195,0,0.0023
213196,0,0.0023
213197,0,0.0018
213198,0,0.0027
213199,0,0.0006
213200,0,0.0008
213201,0,0.0013
213202,0,0.0008
213203,0,0.0014
213204,0,0.0015
213205,0,0.0042
213206,0,0.0141
213207,0,0.0073
213208,0,0.0011
213209,0,0.0007
213210,0,0.0005
213211,1,0.9991
213212,0,0.0021
213213,0,0.0104
213214,0,0.0012
213215,0,0.0012
213216,0,0.0006
213217,0,0.0038
213218,0,0.0049
213219,0,0.0085
213220,0,0.0006
213221,0,0.0009
213222,0,0.0016
213223,0,0.0044
213224,0,0.0014
213225,0,0.0006
213226,0,0.0021
213227,0,0.0283
213228,0,0.0046
213229,0,0.1681
213230,0,0.0008
213231,0,0.0047
213232,0,0.0011
213233,0,0.0012
213234,0,0.0038
213235,0,0.0009
213236,0,0.0003
213237,0,0.0023
213238,0,0.0023
213239,0,0.0173
213240,0,0.0023
213241,0,0.0023
213242,0,0.0167
213243,0,0.0033
213244,0,0.0036
213245,0,0.0017
213246,0,0.0016
213247,0,0.0025
213248,0,0.0009
213249,0,0.0054
213250,0,0.0162
213251,0,0.0032
213252,0,0.0039
213253,0,0.0034
213254,0,0.011
213255,0,0.0038
213256,0,0.0011
213257,0,0.0146
213258,0,0.0042
213259,0,0.0011
213260,0,0.006
213261,0,0.0019
213262,0,0.0009
213263,0,0.0012
213264,0,0.0013
213265,0,0.0012
213266,0,0.0038
213267,0,0.0048
213268,0,0.001
213269,0,0.0021
213270,0,0.004
213271,0,0.0075
213272,0,0.0047
213273,0,0.0009
213274,0,0.0019
213275,0,0.0067
213276,0,0.0037
213277,0,0.0006
213278,0,0.0205
213279,0,0.0172
213280,0,0.0012
213281,0,0.002
213282,0,0.0072
213283,0,0.0087
213284,0,0.0037
213285,0,0.0019
213286,0,0.0045
213287,0,0.009
213288,0,0.003
213289,0,0.0055
213290,0,0.0013
213291,0,0.0048
213292,0,0.0015
213293,0,0.0071
213294,0,0.0014
213295,0,0.0018
213296,0,0.0134
213297,0,0.0051
213298,0,0.0005
213299,0,0.0035
213300,0,0.001
213301,0,0.0136
213302,0,0.0025
213303,0,0.0007
213304,0,0.0012
213305,0,0.0018
213306,0,0.0017
213307,0,0.0019
213308,0,0.0031
213309,0,0.003
213310,0,0.0012
213311,0,0.0012
213312,0,0.0025
213313,0,0.0022
213314,0,0.0009
213315,0,0.0025
213316,0,0.0055
213317,0,0.0009
213318,0,0.0094
213319,0,0.0062
213320,0,0.0041
213321,0,0.0119
213322,0,0.0024
213323,0,0.0017
213324,0,0.0006
213325,0,0.0011
213326,0,0.0021
213327,0,0.0077
213328,0,0.0005
213329,0,0.002
213330,0,0.0023
213331,0,0.0031
213332,0,0.0023
213333,0,0.0015
213334,0,0.001
213335,0,0.0003
213336,0,0.001
213337,0,0.0027
213338,0,0.002
213339,0,0.0071
213340,0,0.0012
213341,0,0.0036
213342,0,0.001
213343,0,0.0014
213344,0,0.0023
213345,0,0.0094
213346,0,0.0007
213347,0,0.0014
213348,0,0.0019
213349,0,0.0028
213350,0,0.0017
213351,0,0.0066
213352,0,0.0005
213353,0,0.004
213354,0,0.0018
213355,0,0.01
213356,0,0.0017
213357,0,0.0047
213358,0,0.0018
213359,0,0.0072
213360,0,0.0016
213361,0,0.0089
213362,0,0.0086
213363,0,0.0062
213364,0,0.0098
213365,0,0.0014
213366,0,0.0113
213367,0,0.0041
213368,0,0.0063
213369,0,0.0071
213370,0,0.0085
213371,0,0.0087
213372,0,0.0048
213373,0,0.002
213374,0,0.001
213375,0,0.0024
213376,0,0.0219
213377,0,0.0021
213378,0,0.0021
213379,0,0.0019
213380,0,0.0029
213381,0,0.0018
213382,0,0.0026
213383,0,0.0059
213384,0,0.0013
213385,0,0.0015
213386,0,0.007
213387,0,0.0006
213388,0,0.0011
213389,0,0.0028
213390,0,0.0017
213391,0,0.002
213392,0,0.0051
213393,0,0.001
213394,0,0.0007
213395,0,0.0014
213396,0,0.0014
213397,0,0.0043
213398,0,0.008
213399,0,0.0072
213400,0,0.0047
213401,0,0.001
213402,0,0.0025
213403,0,0.0002
213404,0,0.0015
213405,0,0.0014
213406,0,0.0008
213407,0,0.0048
213408,0,0.001
213409,0,0.0018
213410,0,0.0015
213411,0,0.0017
213412,0,0.0009
213413,0,0.0022
213414,0,0.0004
213415,0,0.0015
213416,0,0.0047
213417,0,0.0023
213418,0,0.0036
213419,0,0.0026
213420,0,0.0257
213421,0,0.0017
213422,0,0.0014
213423,0,0.003
213424,0,0.0012
213425,0,0.0021
213426,0,0.0005
213427,0,0.0026
213428,0,0.0067
213429,0,0.0049
213430,0,0.0003
213431,0,0.01
213432,0,0.0124
213433,0,0.0039
213434,0,0.0015
213435,0,0.0034
213436,0,0.0046
213437,0,0.005
213438,0,0.0028
213439,0,0.0021
213440,0,0.0034
213441,0,0.0008
213442,0,0.0036
213443,0,0.0038
213444,0,0.0021
213445,0,0.004
213446,0,0.0017
