id,booking_pred,cancel_prob
65514,0,0.0095
65515,1,0.8056
65516,0,0.352
65517,0,0.0146
65518,1,0.9389
65519,1,0.6192
65520,1,0.6722
65521,1,0.9223
65522,0,0.0374
65523,0,0.0915
65524,1,0.5024
65525,1,0.8916
65526,0,0.0481
65527,1,0.8495
65528,0,0.3836
65529,1,0.9381
65530,1,0.7234
65531,0,0.0052
65532,0,0.0521
65533,1,0.7449
65534,1,0.5332
65535,0,0.0955
65536,0,0.0307
65537,1,0.9776
65538,0,0.0002
65539,0,0.1962
65540,0,0.0103
65541,0,0.0671
65542,0,0.0037
65543,0,0.2824
65544,1,0.6173
65545,1,0.808
65546,0,0.2067
65547,1,0.9012
65548,1,0.9231
65549,1,0.5113
65550,0,0.1547
65551,1,0.8788
65552,0,0.3689
65553,0,0.2869
65554,0,0.0479
65555,0,0.0388
65556,0,0.009
65557,0,0.0166
65558,0,0.3238
65559,0,0.1356
65560,0,0.057
65561,0,0.0855
65562,0,0.0964
65563,1,0.9271
65564,0,0.0162
65565,1,0.8937
65566,0,0.1527
65567,0,0.1065
65568,0,0.0323
65569,1,0.9447
65570,0,0.0097
65571,1,0.867
65572,0,0.0907
65573,0,0.4923
65574,1,0.7606
65575,0,0.0049
65576,1,0.8502
65577,0,0.0729
65578,0,0.0723
65579,0,0.2648
65580,0,0.141
65581,0,0.0004
65582,1,0.8721
65583,0,0.1056
65584,0,0.3728
65585,0,0.4262
65586,0,0.0362
65587,0,0.0439
65588,1,0.9593
65589,0,0.2833
65590,0,0.0195
65591,0,0.0726
65592,1,0.5968
65593,0,0.1254
65594,1,0.8588
65595,0,0.0405
65596,0,0.0949
65597,0,0.1241
65598,0,0.031
65599,0,0.0616
65600,0,0.3118
65601,1,0.6482
65602,1,0.6638
65603,1,0.8893
65604,0,0.1925
65605,0,0.2531
65606,0,0.1946
65607,0,0.2223
65608,0,0.2654
65609,0,0.0509
65610,0,0.3654
65611,1,0.5682
65612,1,0.8311
65613,1,0.643
65614,1,0.5504
65615,0,0.2
65616,0,0.3855
65617,0,0.0296
65618,1,0.8545
65619,0,0.3251
65620,0,0.3584
65621,1,0.8921
65622,1,0.8934
65623,0,0.2124
65624,0,0.0262
65625,1,0.9609
65626,0,0.0012
65627,0,0.0787
65628,0,0.4622
65629,1,0.9725
65630,0,0.0514
65631,1,0.6749
65632,0,0.401
65633,0,0.0236
65634,0,0.2371
65635,0,0.0008
65636,1,0.5316
65637,0,0.4754
65638,1,0.8808
65639,1,0.8332
65640,1,0.978
65641,1,0.512
65642,1,0.7768
65643,0,0.1166
65644,0,0.0415
65645,1,0.8511
65646,0,0.2581
65647,0,0.4382
65648,1,0.7878
65649,0,0.0012
65650,1,0.863
65651,1,0.6536
65652,1,0.826
65653,0,0.0418
65654,1,0.5914
65655,1,0.9446
65656,1,0.8402
65657,1,0.8207
65658,0,0.1107
65659,0,0.3209
65660,0,0.0384
65661,0,0.1374
65662,0,0.0782
65663,1,0.6505
65664,0,0.2364
65665,0,0.0051
65666,0,0.3574
65667,1,0.9729
65668,0,0.1397
65669,1,0.8373
65670,0,0.036
65671,0,0.3351
65672,1,0.5985
65673,0,0.024
65674,0,0.0198
65675,1,0.8927
65676,1,0.6806
65677,0,0.0366
65678,1,0.9324
65679,1,0.6079
65680,0,0.0358
65681,1,0.8111
65682,0,0.3081
65683,0,0.3796
65684,0,0.0965
65685,0,0.1207
65686,0,0.059
65687,1,0.7914
65688,0,0.0371
65689,1,0.5189
65690,1,0.5879
65691,1,0.83
65692,0,0.4208
65693,0,0.4067
65694,0,0.0028
65695,0,0.1099
65696,0,0.0802
65697,1,0.5291
65698,0,0.068
65699,0,0.1193
65700,0,0.1333
65701,0,0.3248
65702,0,0.014
65703,0,0.0689
65704,0,0.0967
65705,1,0.7994
65706,0,0.2739
65707,0,0.2933
65708,0,0.0074
65709,0,0.2367
65710,0,0.0018
65711,1,0.7902
65712,0,0.0793
65713,1,0.7253
65714,0,0.0169
65715,0,0.1018
65716,0,0.0898
65717,0,0.0916
65718,0,0.0732
65719,1,0.9637
65720,1,0.8287
65721,1,0.6443
65722,1,0.7125
65723,0,0.0437
65724,0,0.2259
65725,0,0.4908
65726,1,0.9339
65727,0,0.3064
65728,0,0.1208
65729,0,0.2868
65730,0,0.4565
65731,0,0.1491
65732,0,0.1073
65733,1,0.6534
65734,0,0.4621
65735,0,0.0333
65736,0,0.4206
65737,0,0.0191
65738,0,0.4904
65739,1,0.783
65740,1,0.5219
65741,0,0.0292
65742,0,0.0997
65743,0,0.2492
65744,0,0.4991
65745,1,0.7127
65746,0,0.0134
65747,1,0.5273
65748,0,0.0484
65749,1,0.6419
65750,0,0.0202
65751,0,0.4734
65752,1,0.8601
65753,0,0.3306
65754,1,0.6564
65755,0,0.0528
65756,1,0.9182
65757,0,0.0982
65758,0,0.2784
65759,0,0.3916
65760,1,0.6228
65761,1,0.5943
65762,0,0.0075
65763,1,0.8877
65764,0,0.0641
65765,0,0.0036
65766,0,0.022
65767,1,0.9686
65768,0,0.0122
65769,0,0.2492
65770,1,0.8976
65771,1,0.7653
65772,0,0.3358
65773,1,0.5365
65774,0,0.3093
65775,0,0.0144
65776,1,0.6475
65777,1,0.8296
65778,1,0.873
65779,1,0.7486
65780,0,0.019
65781,0,0.2996
65782,0,0.0649
65783,0,0.0386
65784,0,0.1952
65785,0,0.0591
65786,1,0.7325
65787,0,0.1405
65788,1,0.853
65789,1,0.9164
65790,0,0.4938
65791,0,0.1239
65792,1,0.5346
65793,1,0.9799
65794,0,0.3586
65795,0,0.1916
65796,0,0.2628
65797,1,0.8412
65798,0,0.0712
65799,0,0.1636
65800,0,0.3503
65801,1,0.662
65802,1,0.9646
65803,0,0.2821
65804,0,0.2077
65805,0,0.1705
65806,0,0.1207
65807,1,0.7717
65808,0,0.0901
65809,0,0.1648
65810,0,0.0205
65811,0,0.0008
65812,1,0.9323
65813,0,0.0329
65814,0,0.0777
65815,0,0.1136
65816,0,0.2979
65817,1,0.9036
65818,0,0.2674
65819,0,0.2228
65820,0,0.0004
65821,0,0.0966
65822,0,0.4822
65823,0,0.0149
65824,0,0.1533
65825,1,0.8733
65826,0,0.1347
65827,0,0.1048
65828,1,0.9222
65829,0,0.0999
65830,0,0.0146
65831,0,0.192
65832,0,0.4436
65833,0,0.0781
65834,0,0.2277
65835,0,0.0148
65836,0,0.0855
65837,0,0.0406
65838,1,0.8822
65839,0,0.0637
65840,1,0.9136
65841,0,0.2371
65842,1,0.8799
65843,0,0.2465
65844,0,0.2728
65845,0,0.0008
65846,1,0.8275
65847,0,0.2191
65848,0,0.4436
65849,0,0.0155
65850,0,0.3688
65851,0,0.0054
65852,0,0.036
65853,0,0.0241
65854,1,0.6101
65855,0,0.3283
65856,1,0.9162
65857,0,0.0291
65858,0,0.0306
65859,1,0.8486
65860,0,0.0425
65861,1,0.7787
65862,0,0.0077
65863,0,0.0399
65864,1,0.8461
65865,1,0.6189
65866,0,0.094
65867,0,0.2079
65868,0,0.4315
65869,0,0.0058
65870,0,0.4164
65871,1,0.7659
65872,1,0.7481
65873,1,0.6946
65874,0,0.3079
65875,1,0.8611
65876,1,0.7457
65877,1,0.7265
65878,0,0.0489
65879,0,0.001
65880,1,0.5743
65881,0,0.0222
65882,1,0.8862
65883,0,0.0167
65884,0,0.0094
65885,0,0.0144
65886,0,0.1091
65887,0,0.2517
65888,0,0.3704
65889,1,0.7692
65890,0,0.1919
65891,0,0.0007
65892,1,0.6173
65893,1,0.7087
65894,1,0.8141
65895,0,0.0118
65896,1,0.8379
65897,0,0.2346
65898,1,0.7463
65899,1,0.7522
65900,0,0.1213
65901,0,0.0011
65902,0,0.1955
65903,1,0.9424
65904,0,0.0627
65905,1,0.527
65906,0,0.1744
65907,0,0.0284
65908,1,0.6285
65909,1,0.7367
65910,1,0.6476
65911,0,0.2855
65912,1,0.8374
65913,1,0.9225
65914,0,0.0015
65915,1,0.6625
65916,0,0.1016
65917,1,0.913
65918,1,0.8684
65919,0,1e-04
65920,0,0.3281
65921,1,0.8628
65922,0,0.0838
65923,0,0.1484
65924,0,0.2064
65925,0,0.3207
65926,0,0.26
65927,1,0.6663
65928,1,0.7392
65929,0,0.4013
65930,0,0.0089
65931,0,0.1029
65932,1,0.647
65933,0,0.1228
65934,1,0.9077
65935,0,0.3318
65936,0,0.1607
65937,0,0.0731
65938,1,0.9592
65939,1,0.7691
65940,0,0.0598
65941,1,0.7603
65942,0,0.0935
65943,1,0.8981
65944,1,0.9125
65945,0,0.182
65946,0,0.0397
65947,1,0.841
65948,0,0.3954
65949,0,0.2822
65950,0,0.0583
65951,0,0.0513
65952,1,0.769
65953,0,0.3042
65954,0,0.0581
65955,0,0.0063
65956,1,0.7593
65957,0,0.067
65958,1,0.6544
65959,0,0.0214
65960,1,0.9225
65961,1,0.787
65962,0,0.3491
65963,0,0.0499
65964,1,0.8776
65965,1,0.835
65966,0,0.0489
65967,1,0.9587
65968,0,0.2499
65969,1,0.6456
65970,0,0.1103
65971,0,0.1017
65972,1,0.6994
65973,1,0.8136
65974,0,0.3167
65975,1,0.6561
65976,1,0.7642
65977,1,0.8851
65978,0,0.305
65979,0,0.1044
65980,0,0.2722
65981,1,0.8761
65982,0,0.0714
65983,0,0.4652
65984,0,0.3002
65985,0,0.0246
65986,1,0.7676
65987,1,0.971
65988,0,0.006
65989,1,0.8358
65990,1,0.6798
65991,1,0.954
65992,0,0.3447
65993,0,0.0697
65994,0,0.0006
65995,0,0.1133
65996,0,0.1092
65997,1,0.8128
65998,0,0.2144
65999,0,0.422
66000,0,0.2729
66001,1,0.7885
66002,0,0.0271
66003,1,0.6829
66004,0,0.0068
66005,0,0.3136
66006,1,0.9141
66007,1,0.5719
66008,0,0.325
66009,0,0.4671
66010,1,0.8786
66011,0,0.3584
66012,0,0.0319
66013,1,0.7454
66014,1,0.8982
66015,0,0.0568
66016,0,0.4954
66017,1,0.6203
66018,0,0.0294
66019,0,0.0092
66020,1,0.7601
66021,0,0.1738
66022,0,0.4513
66023,0,0.1241
66024,1,0.7101
66025,0,0.1254
66026,0,0.2188
66027,0,0.2752
66028,0,0.0532
66029,0,0.1141
66030,0,0.0605
66031,0,0.3575
66032,1,0.7794
66033,1,0.8691
66034,1,0.8832
66035,0,0.0115
66036,0,0.0508
66037,0,0.0361
66038,0,0.0783
66039,1,0.8648
66040,0,0.1821
66041,0,0.3568
66042,0,0.1577
66043,0,0.0765
66044,0,0.1001
66045,0,0.2754
66046,0,0.3022
66047,1,0.8517
66048,0,0.0443
66049,0,0.1364
66050,0,0.1106
66051,0,0.0039
66052,1,0.817
66053,0,0.1037
66054,1,0.9251
66055,1,0.7127
66056,1,0.9715
66057,1,0.7919
66058,0,0.1931
66059,0,0.0424
66060,0,0.2334
66061,1,0.9274
66062,1,0.8963
66063,0,0.2857
66064,1,0.7962
66065,0,0.3779
66066,0,0.101
66067,1,0.5797
66068,0,0.4545
66069,0,0.0048
66070,1,0.8956
66071,0,0.31
66072,0,0.0988
66073,1,0.5679
66074,1,0.9033
66075,1,0.8188
66076,0,0.0444
66077,1,0.8918
66078,0,0.1664
66079,1,0.7005
66080,0,0.3124
66081,1,0.7474
66082,0,0.0327
66083,0,0.105
66084,0,0.2484
66085,0,0.1825
66086,1,0.7287
66087,1,0.9706
66088,1,0.9388
66089,1,0.5051
66090,0,0.1075
66091,0,0.1333
66092,1,0.938
66093,0,0.1148
66094,0,0.1062
66095,0,0.0228
66096,1,0.8833
66097,0,0.2583
66098,1,0.5077
66099,1,0.829
66100,0,0.355
66101,0,0.0265
66102,0,0.063
66103,0,0.0058
66104,0,0.2278
66105,1,0.8517
66106,0,0.1052
66107,0,0.2103
66108,0,0.0528
66109,0,0.2205
66110,0,0.1183
66111,0,0.0839
66112,1,0.6575
66113,0,0.1957
66114,1,0.6224
66115,1,0.9896
66116,0,0.1347
66117,0,0.0588
66118,0,0.0587
66119,1,0.9511
66120,1,0.6639
66121,0,0.0884
66122,0,0.0036
66123,0,0.4941
66124,0,0.4945
66125,0,0.2512
66126,0,0.4283
66127,0,0.0406
66128,0,0.3785
66129,0,0.3415
66130,1,0.5711
66131,0,0.1915
66132,0,0.0626
66133,0,0.0006
66134,0,0.0811
66135,1,0.7459
66136,0,0.4475
66137,0,0.3933
66138,0,0.0062
66139,0,0.2067
66140,0,0.0717
66141,0,0.0688
66142,1,0.6656
66143,0,0.1495
66144,1,0.9643
66145,0,0.0985
66146,1,0.739
66147,1,0.9625
66148,0,0.0015
66149,1,0.7763
66150,0,0.1835
66151,0,0.0067
66152,1,0.716
66153,1,0.6439
66154,0,0.1135
66155,0,0.0016
66156,1,0.6956
66157,0,0.0003
66158,1,0.8101
66159,0,0.0458
66160,1,0.8522
66161,0,0.0838
66162,1,0.649
66163,0,0.1155
66164,1,0.6846
66165,1,0.9038
66166,0,0.1308
66167,1,0.7049
66168,0,0.053
66169,0,0.2884
66170,1,0.6054
66171,1,0.665
66172,1,0.726
66173,0,0.045
66174,1,0.8711
66175,0,0.1707
66176,0,0.1196
66177,0,0.3485
66178,0,0.0618
66179,0,0.3223
66180,0,0.2246
66181,0,0.028
66182,1,0.7931
66183,0,0.1099
66184,0,0.3532
66185,0,0.0423
66186,1,0.7148
66187,1,0.7066
66188,1,0.917
66189,0,0.4623
66190,1,0.6267
66191,0,0.0358
66192,0,0.117
66193,0,0.0649
66194,0,0.0631
66195,1,0.8983
66196,0,0.4704
66197,1,0.7951
66198,1,0.849
66199,0,0.1016
66200,0,0.0658
66201,0,0.403
66202,1,0.9201
66203,1,0.8454
66204,0,0.0003
66205,1,0.6693
66206,1,0.5736
66207,1,0.7089
66208,0,0.1394
66209,0,0.1019
66210,0,0.0195
66211,1,0.955
66212,1,0.7177
66213,1,0.8126
66214,1,0.7975
66215,0,0.2246
66216,0,0.4947
66217,0,0.1989
66218,1,0.8468
66219,0,0.057
66220,0,0.0127
66221,0,0.165
66222,1,0.7621
66223,0,0.0182
66224,1,0.7353
66225,1,0.7637
66226,0,0.1045
66227,0,0.0261
66228,0,0.0228
66229,0,0.0321
66230,0,0.0311
66231,0,0.0155
66232,1,0.5251
66233,0,0.0015
66234,1,0.9053
66235,0,0.0749
66236,0,0.0204
66237,0,0.3923
66238,0,0.0012
66239,0,0.0832
66240,0,0.1715
66241,1,0.7676
66242,0,0.1165
66243,0,0.1456
66244,1,0.7305
66245,0,0.3826
66246,0,0.2191
66247,0,0.0646
66248,0,0.0247
66249,0,0.3792
66250,1,0.7394
66251,1,0.9697
66252,1,0.8352
66253,0,0.0746
66254,1,0.7234
66255,1,0.9061
66256,0,0.0151
66257,1,0.9743
66258,0,0.0426
66259,0,0.0148
66260,0,0.0807
66261,1,0.8908
66262,1,0.5862
66263,0,0.1598
66264,0,0.0199
66265,0,0.3532
66266,0,0.0919
66267,0,0.4263
66268,1,0.5852
66269,0,0.0036
66270,1,0.6311
66271,0,0.1242
66272,0,0.0743
66273,0,0.183
66274,0,0.0795
66275,0,0.3464
66276,1,0.8202
66277,1,0.8594
66278,0,0.2978
66279,1,0.9198
66280,1,0.9837
66281,0,0.1084
66282,0,1e-04
66283,0,0.0632
66284,0,0.128
66285,0,0.0178
66286,0,0.0198
66287,1,0.9707
66288,0,0.2056
66289,1,0.958
66290,1,0.8552
66291,0,0.0934
66292,1,0.828
66293,1,0.9786
66294,1,0.7825
66295,1,0.8343
66296,0,0.1399
66297,0,0.3239
66298,1,0.7151
66299,0,0.4154
66300,1,0.5192
66301,0,0.0011
66302,0,0.1281
66303,0,0.317
66304,0,0.162
66305,0,0.0797
66306,1,0.8499
66307,0,0.0722
66308,0,0.089
66309,1,0.7577
66310,0,0.1045
66311,1,0.9709
66312,1,0.9582
66313,1,0.5758
66314,1,0.9649
66315,0,0.1104
66316,0,0.0774
66317,0,0.091
66318,0,0.0105
66319,1,0.789
66320,0,0.0387
66321,1,0.6314
66322,1,0.8739
66323,0,0.08
66324,0,0.3231
66325,0,0.0171
66326,1,0.8366
66327,1,0.8297
66328,0,0.0497
66329,1,0.8912
66330,0,0.007
66331,0,0.0256
66332,1,0.7994
66333,0,0.0032
66334,0,0.0003
66335,1,0.6942
66336,0,0.2881
66337,0,0.42
66338,0,0.1156
66339,0,0.1264
66340,0,0.2564
66341,0,0.0129
66342,0,0.0526
66343,1,0.9659
66344,0,0.1908
66345,1,0.837
66346,1,0.9383
66347,0,0.177
66348,0,0.202
66349,1,0.8967
66350,0,0.47
66351,0,0.0919
66352,0,0.1504
66353,0,0.0312
66354,0,0.377
66355,0,0.202
66356,1,0.8729
66357,0,0.4083
66358,0,0.0561
66359,0,0.0267
66360,1,0.7431
66361,0,0.189
66362,0,0.1715
66363,0,0.0805
66364,0,0.0276
66365,0,0.008
66366,0,0.0483
66367,1,0.6348
66368,1,0.7296
66369,0,0.3215
66370,0,0.2274
66371,0,0.1943
66372,0,0.1385
66373,0,0.044
66374,0,0.0415
66375,0,0.3068
66376,0,0.1111
66377,0,0.0193
66378,0,0.0081
66379,0,0.1486
66380,1,0.8477
66381,0,0.122
66382,0,0.1952
66383,0,0.2681
66384,1,0.9091
66385,0,0.0002
66386,0,0.3159
66387,0,0.4148
66388,0,0.0021
66389,1,0.7581
66390,1,0.5203
66391,0,0.087
66392,0,0.2581
66393,0,0.0211
66394,1,0.837
66395,1,0.8123
66396,0,0.2687
66397,1,0.8621
66398,1,0.7989
66399,0,0.0979
66400,0,0.002
66401,0,1e-04
66402,0,0.2461
66403,1,0.7792
66404,0,0.1366
66405,0,0.0002
66406,1,0.7419
66407,1,0.8804
66408,0,0.3545
66409,0,0.004
66410,0,0.1055
66411,0,0.037
66412,1,0.9274
66413,1,0.9706
66414,0,0.0838
66415,0,0.0003
66416,0,0.387
66417,1,0.9629
66418,0,0.1332
66419,0,0.3028
66420,1,0.7696
66421,0,0.3924
66422,0,0.3636
66423,1,0.942
66424,0,0.341
66425,0,0.0012
66426,0,0.0348
66427,1,0.7205
66428,0,0.3035
66429,0,0.48
66430,1,0.907
66431,1,0.7484
66432,0,0.3134
66433,0,0.036
66434,0,0.2605
66435,0,0.123
66436,1,0.7242
66437,1,0.8655
66438,0,0.0953
66439,0,0.2784
66440,1,0.7505
66441,0,0.114
66442,1,0.8912
66443,0,0.1628
66444,0,0.077
66445,0,0.041
66446,1,0.7942
66447,0,0.0372
66448,0,0.0661
66449,0,0.0522
66450,1,0.5271
66451,0,0.0549
66452,0,0.4172
66453,1,0.6143
66454,0,0.352
66455,1,0.8703
66456,1,0.786
66457,0,0.0257
66458,1,0.9593
66459,1,0.7493
66460,0,0.4122
66461,0,0.1283
66462,0,0.0628
66463,0,0.2498
66464,1,0.9028
66465,0,0.1444
66466,0,0.3384
66467,0,0.0323
66468,0,0.0018
66469,0,0.3628
66470,1,0.7976
66471,0,0.1503
66472,1,0.8715
66473,0,0.2371
66474,0,0.0202
66475,1,0.9324
66476,0,0.0409
66477,1,0.7731
66478,1,0.9718
66479,0,0.0019
66480,1,0.7991
66481,0,0.1689
66482,0,0.0229
66483,1,0.9606
66484,1,0.7978
66485,1,0.9729
66486,1,0.5931
66487,0,0.0564
66488,0,0.0993
66489,0,0.0456
66490,0,0.2156
66491,1,0.792
66492,1,0.9057
66493,0,0.0045
66494,1,0.7547
66495,1,0.9389
66496,0,0.0023
66497,1,0.5182
66498,0,0.0938
66499,1,0.8137
66500,1,0.9142
66501,0,0.386
66502,1,0.6718
66503,0,0.0944
66504,1,0.9016
66505,1,0.6313
66506,1,0.6322
66507,1,0.9752
66508,0,0.0542
66509,0,0.2934
66510,0,0.0597
66511,0,0.1928
66512,0,0.0728
66513,1,0.6702
66514,0,0.1305
66515,1,0.5083
66516,0,0.168
66517,0,0.0081
66518,0,0.0969
66519,0,0.1349
66520,1,0.8753
66521,0,0.1158
66522,1,0.8402
66523,0,0.1101
66524,0,0.0006
66525,0,0.0167
66526,1,0.9373
66527,0,0.1709
66528,1,0.845
66529,0,0.1096
66530,0,0.3844
66531,0,0.2583
66532,0,0.0444
66533,0,0.2667
66534,0,0.2289
66535,0,0.0005
66536,1,0.8365
66537,0,0.128
66538,1,0.5768
66539,1,0.9426
66540,1,0.7592
66541,1,0.5683
66542,1,0.5706
66543,1,0.9693
66544,0,0.068
66545,1,0.5136
66546,0,0.0737
66547,0,0.081
66548,0,0.4927
66549,0,0.0196
66550,1,0.9075
66551,0,0.0949
66552,1,0.8273
66553,0,0.2667
66554,0,0.0464
66555,1,0.5888
66556,0,0.0498
66557,1,0.6961
66558,1,0.9198
66559,1,0.7837
66560,1,0.9634
66561,0,0.0738
66562,0,0.0218
66563,0,0.004
66564,0,0.2441
66565,1,0.7804
66566,0,0.1275
66567,1,0.5374
66568,1,0.9603
66569,1,0.8333
66570,1,0.9241
66571,0,0.1981
66572,0,0.066
66573,0,0.2117
66574,0,0.0206
66575,0,0.0004
66576,1,0.7645
66577,1,0.5208
66578,0,0.2984
66579,0,0.2567
66580,0,0.1615
66581,0,0.3402
66582,0,0.0829
66583,0,0.2852
66584,0,0.162
66585,0,0.0113
66586,0,0.1003
66587,1,0.835
66588,0,0.3934
66589,0,0.0149
66590,0,0.1019
66591,0,0.1067
66592,0,0.0868
66593,1,0.9702
66594,1,0.8916
66595,1,0.5389
66596,1,0.6426
66597,1,0.5621
66598,1,0.8399
66599,0,0.3514
66600,0,0.1672
66601,0,0.2544
66602,0,0.2457
66603,0,0.2645
66604,0,0.0032
66605,1,0.9645
66606,0,0.0563
66607,0,0.1592
66608,0,0.0
66609,1,0.7782
66610,1,0.7734
66611,1,0.7304
66612,0,0.0337
66613,0,0.1787
66614,0,0.1762
66615,1,0.9488
66616,1,0.5322
66617,1,0.8311
66618,1,0.8064
66619,1,0.8489
66620,0,0.1035
66621,0,0.0945
66622,0,0.1271
66623,0,0.1924
66624,1,0.9237
66625,0,0.3118
66626,0,0.0498
66627,0,0.3534
66628,0,0.0008
66629,0,0.0484
66630,1,0.7813
66631,0,0.1531
66632,0,0.2381
66633,1,0.8729
66634,1,0.8819
66635,1,0.903
66636,0,0.0472
66637,0,0.2077
66638,0,0.1261
66639,0,0.22
66640,0,0.0393
66641,1,0.959
66642,0,0.0067
66643,0,0.0754
66644,0,0.0499
66645,1,0.7436
66646,0,0.1719
66647,0,0.0121
66648,0,0.4444
66649,1,0.824
66650,1,0.782
66651,1,0.8303
66652,0,0.3409
66653,1,0.8104
66654,0,0.1804
66655,0,0.0144
66656,0,0.0518
66657,0,0.3641
66658,1,0.8603
66659,1,0.7576
66660,1,0.7252
66661,0,0.4132
66662,0,0.0143
66663,1,0.9445
66664,1,0.963
66665,0,0.2333
66666,0,0.038
66667,0,0.0783
66668,1,0.9114
66669,0,0.0458
66670,1,0.8289
66671,0,0.1454
66672,1,0.8282
66673,0,0.2764
66674,0,0.1817
66675,0,0.0352
66676,0,0.2933
66677,0,0.0932
66678,1,0.8089
66679,0,0.3392
66680,1,0.5838
66681,0,0.0511
66682,0,0.001
66683,0,0.1264
66684,0,0.0553
66685,1,0.9632
66686,1,0.8225
66687,0,0.2122
66688,0,0.4277
66689,0,0.2655
66690,1,0.9682
66691,0,0.0152
66692,0,0.0674
66693,1,0.5897
66694,1,0.9161
66695,1,0.8127
66696,0,0.3146
66697,1,0.9054
66698,1,0.8705
66699,1,0.8349
66700,1,0.7757
66701,1,0.9031
66702,0,0.2571
66703,0,0.1988
66704,0,0.4077
66705,0,0.0123
66706,0,0.1015
66707,0,0.0551
66708,0,0.0835
66709,0,0.266
66710,0,0.0
66711,0,0.1237
66712,0,0.0674
66713,0,0.1236
66714,0,0.0499
66715,0,0.4683
66716,0,0.1771
66717,1,0.9567
66718,0,0.0051
66719,1,0.7922
66720,1,0.5348
66721,0,0.1564
66722,0,0.0458
66723,0,0.2947
66724,0,0.1099
66725,0,0.2158
66726,1,0.8791
66727,0,0.0488
66728,0,0.0806
66729,0,0.1185
66730,1,0.7834
66731,0,0.0775
66732,0,0.0275
66733,1,0.512
66734,1,0.9032
66735,0,0.2588
66736,0,0.2373
66737,0,0.0271
66738,1,0.5918
66739,1,0.7392
66740,0,0.1624
66741,1,0.7139
66742,1,0.8582
66743,0,0.2575
66744,1,0.649
66745,0,0.0355
66746,0,0.1404
66747,0,0.1889
66748,1,0.8948
66749,0,0.2407
66750,0,0.3893
66751,1,0.7911
66752,0,0.4385
66753,1,0.6034
66754,1,0.8076
66755,1,0.7644
66756,0,0.0012
66757,0,0.1722
66758,1,0.8793
66759,0,0.0201
66760,1,0.7778
66761,0,0.2182
66762,0,0.0206
66763,0,0.04
66764,0,0.0549
66765,0,0.0136
66766,1,0.9064
66767,0,0.0514
66768,0,0.488
66769,1,0.9527
66770,1,0.8569
66771,0,0.2689
66772,0,0.3547
66773,0,0.3176
66774,1,0.7785
66775,0,0.1369
66776,0,0.2692
66777,1,0.8854
66778,0,0.0002
66779,0,0.0499
66780,0,0.13
66781,1,0.9004
66782,0,0.4175
66783,0,0.0004
66784,1,0.5695
66785,0,0.2652
66786,0,0.1215
66787,0,0.0948
66788,0,0.4004
66789,0,0.3258
66790,0,0.0274
66791,0,0.3188
66792,0,0.2979
66793,0,0.0669
66794,0,0.0343
66795,0,0.0884
66796,1,0.5424
66797,1,0.6359
66798,0,0.1539
66799,0,0.184
66800,0,0.0915
66801,1,0.7855
66802,0,0.038
66803,1,0.6643
66804,0,0.0436
66805,1,0.6863
66806,0,0.0639
66807,1,0.975
66808,0,0.0002
66809,1,0.972
66810,0,0.1537
66811,0,0.3426
66812,0,0.0398
66813,1,0.8608
66814,0,0.1089
66815,0,0.1579
66816,1,0.7832
66817,0,0.1462
66818,0,0.0348
66819,1,0.7557
66820,0,0.0804
66821,0,0.0057
66822,1,0.8313
66823,0,0.1942
66824,0,0.0212
66825,0,0.0432
66826,1,0.6054
66827,0,0.2597
66828,0,0.066
66829,0,0.0501
66830,0,0.0458
66831,0,0.2487
66832,0,0.0571
66833,0,0.2302
66834,0,0.1527
66835,0,0.0851
66836,0,0.2758
66837,1,0.8368
66838,0,0.1263
66839,1,0.5153
66840,0,0.1628
66841,0,0.2935
66842,0,0.3499
66843,0,0.0761
66844,1,0.8706
66845,1,0.5844
66846,1,0.9305
66847,1,0.9067
66848,0,0.433
66849,1,0.5836
66850,0,0.1921
66851,0,0.0386
66852,0,0.1219
66853,1,0.8197
66854,0,0.006
66855,0,0.1114
66856,0,0.0723
66857,0,0.1097
66858,0,0.04
66859,1,0.7726
66860,1,0.602
66861,1,0.7601
66862,0,0.0215
66863,1,0.8092
66864,0,0.0397
66865,0,0.269
66866,0,0.0345
66867,0,0.1719
66868,1,0.6128
66869,0,0.3033
66870,0,0.0852
66871,1,0.7822
66872,1,0.5344
66873,1,0.645
66874,0,0.1153
66875,0,0.1334
66876,0,0.3841
66877,0,0.1122
66878,1,0.9261
66879,0,0.2928
66880,0,0.2255
66881,1,0.5103
66882,0,0.2135
66883,1,0.8554
66884,1,0.9324
66885,0,0.1006
66886,0,0.2778
66887,1,0.7002
66888,1,0.9641
66889,1,0.8184
66890,1,0.9015
66891,1,0.7492
66892,1,0.9001
66893,0,0.1325
66894,0,0.0735
66895,0,0.023
66896,1,0.8757
66897,1,0.5178
66898,0,0.1387
66899,0,0.0011
66900,0,0.2038
66901,0,0.0611
66902,0,0.0649
66903,1,0.8985
66904,0,0.0
66905,0,0.0655
66906,0,0.1036
66907,0,0.0017
66908,1,0.8
66909,0,0.0258
66910,1,0.9684
66911,0,0.1137
66912,0,0.2404
66913,0,0.4868
66914,1,0.5127
66915,1,0.9543
66916,0,0.1164
66917,1,0.7605
66918,0,0.3585
66919,0,0.2239
66920,0,0.0065
66921,1,0.9139
66922,1,0.6072
66923,0,0.1963
66924,1,0.9064
66925,0,0.1728
66926,0,0.0459
